21102	2004	3	0	0	-99	0	-99	10	-99	-99	10	0	0	0	0	0	0	-99	-99	0	-99	16	-99	47	2	3943630	-99	5101025	-99	-99	-99	0	-99	0	1
21102	2006	3	0	0	-99	0	-99	10	-99	-99	10	0	0	0	0	0	0	-99	-99	0	-99	16	-99	49	2	-99	-99	-99	-99	-99	-99	0	-99	0	1
22333	2004	4	0	1	1	0	15	9	0	15	9	0	0	0	0	0	0	23	0	0	6	6	40	41	2	6251186	-99	0	-99	-99	0	0	1	0	0
22333	2006	4	0	1	1	0	18	9	18	0	9	0	0	0	0	0	0	25	1	0	6	6	42	43	2	500000	-99	-99	-99	-99	0	0	1	0	0
23247	2004	0	0	1	0	0	34	0	34	0	0	0	0	0	0	0	0	24	0	0	12	5	60	52	1	5275937	1.45e+07	-99	-99	-99	0	0	0	0	0
23247	2006	0	0	1	0	0	34	0	34	0	0	0	0	0	0	0	0	26	0	0	12	5	62	54	1	6500000	-99	-99	-99	-99	0	0	0	0	0
23785	2004	0	0	0	-99	1	-99	4.5	-99	-99	4	.5	0	0	0	0	0	-99	-99	0	-99	12	-99	39	2	9432736	-99	933266.7	-99	1470867	-99	0	-99	2	1
23785	2006	0	0	0	-99	0	-99	6.5	-99	-99	4	2.5	0	0	0	0	0	-99	-99	0	-99	12	-99	41	2	-99	-99	-99	-99	-99	-99	0	-99	1	1
23882	2004	7	0	0	-99	0	-99	5	-99	-99	5	0	0	0	1	0	0	-99	-99	0	-99	1	-99	89	2	1.92e+07	-99	0	-99	-99	-99	0	-99	0	1
23882	2006	7	0	0	-99	0	-99	5	-99	-99	5	0	0	0	1	0	0	-99	-99	0	-99	1	-99	91	2	3000000	-99	-99	-99	-99	-99	0	-99	0	1
24016	2004	2	0	1	1	0	27	0	0	27	0	0	0	0	0	0	0	24	0	0	13	6	48	39	1	0	4146195	-99	2302227	-99	0	0	1	0	0
24016	2006	2	0	1	1	0	29	0	0	29	0	0	0	0	0	0	0	26	0	0	13	6	50	41	1	0	-99	-99	2400000	-99	0	0	1	0	0
25708	2004	3	0	1	1	0	20	0	20	0	0	0	0	0	0	0	0	16	1	0	17	11	43	40	1	9842245	6415026	-99	7034583	-99	1	1	1	1	0
25708	2006	3	0	1	1	0	22	0	22	0	0	0	0	0	0	0	0	18	1	0	17	11	45	42	1	8850000	-99	-99	5760000	-99	1	0	1	0	0
26102	2004	2	0	0	-99	2	-99	17.5	-99	-99	2	15.5	0	0	1	0	0	-99	-99	0	-99	14	-99	53	2	5329230	-99	111222.8	-99	1752251	-99	0	-99	2	1
26102	2006	2	0	0	-99	1	-99	2	-99	-99	2	0	0	0	1	0	0	-99	-99	0	-99	14	-99	55	2	0	-99	-99	-99	240000	-99	0	-99	2	1
26170	2004	6	0	1	0	0	27	0	5	22	0	0	0	0	0	0	0	39	0	0	6	6	58	58	1	1.59e+07	1.87e+07	-99	-99	-99	0	0	0	1	0
26170	2006	6	0	1	0	0	27	0	5	22	0	0	0	0	0	0	0	41	0	0	6	6	60	60	1	1.30e+07	-99	-99	-99	-99	0	0	0	0	0
27871	2004	3	0	0	-99	1	-99	28	-99	-99	21	7	0	0	0	0	0	-99	-99	1	-99	13	-99	49	2	2.65e+07	-99	1.24e+07	-99	3197538	-99	0	-99	1	1
27871	2006	3	0	0	-99	1	-99	30	-99	-99	23	7	0	0	0	0	0	-99	-99	1	-99	13	-99	51	2	-99	-99	-99	-99	3600000	-99	1	-99	1	1
27948	2004	3	0	1	1	0	24	0	7	17	0	0	0	0	0	0	0	1	0	0	16	13	46	42	1	0	8641703	-99	895310.6	-99	0	0	1	1	0
27948	2006	3	0	0	1	-99	26	-99	7	19	-99	-99	0	1	0	1	0	-99	1	-99	16	-99	48	-99	1	0	-99	-99	1.02e+07	-99	0	-99	1	-99	0
30394	2004	3	0	1	1	0	47	0	22	25	0	0	0	0	0	0	0	40	0	0	7	6	62	62	1	2.62e+07	1.01e+07	-99	4476553	-99	0	0	1	0	0
30394	2006	3	0	1	1	0	49	0	22	27	0	0	0	0	0	0	0	42	0	0	7	6	64	64	1	-99	-99	-99	1800000	-99	0	0	1	0	0
32778	2004	3	0	1	1	0	20	0	18	2	0	0	0	0	0	0	0	7	0	0	13	7	43	43	1	1065846	1.34e+07	-99	2174326	-99	1	0	1	0	0
32778	2006	3	0	1	1	0	22	0	18	4	0	0	0	0	0	0	0	9	0	0	13	7	45	45	1	0	-99	-99	2040000	-99	0	0	1	0	0
33554	2004	2	0	1	1	0	18	14	18	0	14	0	0	0	0	0	0	17	1	0	15	13	38	43	2	1.86e+07	-99	4720223	-99	-99	1	0	1	0	0
