17009	2004	6	0	1	1	0	30	0	28	2	0	0	0	0	0	0	0	25	0	0	14	13	50	40	1	1.02e+07	2.58e+07	0	2160000	-99	0	0	1	0	0
17009	2006	6	0	1	1	2	32	3.975	28	4	0	3.975	0	0	0	0	0	27	0	0	14	13	52	42	1	-99	4781764	0	2400000	-99	1	0	1	1	0
17708	2004	3	0	1	1	0	52	0	46	6	0	0	0	0	0	0	0	38	0	0	9	11	71	55	1	3970000	5552.656	0	600000	-99	0	0	1	0	0
17708	2006	3	0	1	1	0	54	0	46	8	0	0	0	0	0	0	0	40	0	0	9	11	73	57	1	1.48e+07	0	0	480000	-99	0	0	1	0	0
17794	2004	6	0	1	1	0	13.82518	9	13.82518	0	7	2	0	0	0	0	0	13	1	0	15	9	39	42	2	179104.5	0	1148163	-99	-99	0	1	1	1	0
17794	2006	6	0	1	1	0	22.78038	9	17.28514	5.495238	7	2	0	0	0	0	0	15	1	0	15	9	41	44	2	1.51e+07	2.60e+08	0	-99	-99	1	1	1	1	0
18478	2004	2	0	1	1	2	24	3.975	24	0	0	3.975	0	0	0	0	0	19	0	0	14	12	42	42	1	2.80e+07	3.14e+07	0	1800000	-99	1	0	1	1	0
18478	2006	2	0	1	1	0	26	0	25	1	0	0	0	0	0	0	0	21	1	0	14	12	44	44	1	7194309	0	0	4800000	-99	1	0	1	0	0
18631	2004	2	0	0	-99	1	-99	30	-99	-99	29	1	0	0	0	0	0	-99	-99	1	-99	14	-99	58	2	4500000	-99	2.26e+07	-99	7200000	-99	1	-99	1	1
18631	2006	2	0	0	-99	1	-99	1	-99	-99	0	1	0	0	0	0	0	-99	-99	1	-99	14	-99	60	2	5500000	-99	0	-99	9600000	-99	1	-99	1	1
19247	2004	0	0	0	1	-99	24	-99	22	2	-99	-99	0	0	0	0	0	-99	0	-99	10	-99	40	-99	1	0	751949.3	-99	1440000	-99	0	-99	1	-99	1
19247	2006	0	0	0	0	-99	26	-99	22	4	-99	-99	0	0	0	0	0	-99	0	-99	10	-99	42	-99	1	0	0	-99	-99	-99	1	-99	1	-99	1
19640	2004	1	0	0	0	-99	24	-99	7	17	-99	-99	0	0	0	0	0	-99	0	-99	6	-99	44	-99	1	0	1002246	-99	-99	-99	0	-99	1	-99	1
19640	2006	1	0	0	1	-99	24	-99	7	17	-99	-99	0	0	0	0	0	-99	0	-99	6	-99	46	-99	1	0	0	-99	600000	-99	0	-99	1	-99	1
19717	2004	4	0	1	1	0	29	0	23	6	0	0	0	0	0	0	0	29	0	0	12	9	49	46	1	1275000	0	0	3600000	-99	1	0	1	0	0
19717	2006	4	0	1	1	0	31	0	23	8	0	0	0	0	0	0	0	31	0	0	12	9	51	48	1	210000	0	0	3600000	-99	0	0	1	1	0
19794	2004	3	0	1	0	0	22	0	19	3	0	0	0	0	0	0	0	32	0	0	5	6	60	58	1	4300000	2.23e+07	0	-99	-99	1	0	1	0	0
19794	2006	3	0	1	0	0	22	0	19	3	0	0	0	0	0	0	0	34	0	0	5	6	62	60	1	1.29e+07	2.23e+07	0	-99	-99	0	0	1	0	0
20256	2004	2	0	1	1	1	38	20.6	16	22	20.6	0	0	0	0	0	0	31	0	1	13	12	59	52	1	9.58e+07	2122082	0	1800000	-99	0	1	1	1	0
20256	2006	2	0	1	1	1	40	20.6	16	24	20.6	0	0	0	0	0	0	33	0	1	13	12	61	54	1	6800000	1735981	0	840000	-99	1	1	1	1	0
20324	2004	2	0	1	1	0	24	0	18	6	0	0	0	0	0	0	0	26	0	0	12	7	46	42	1	6620000	9257242	0	1800000	-99	1	0	1	0	0
20324	2006	2	0	1	1	0	26	0	18	8	0	0	0	0	0	0	0	28	0	0	12	7	48	44	1	5850000	801426.7	0	2880000	-99	1	0	1	0	0
20717	2004	3	0	0	-99	0	-99	41	-99	-99	41	0	0	0	1	0	0	-99	-99	0	-99	5	-99	69	2	0	-99	0	-99	-99	-99	1	-99	1	1
20717	2006	3	0	0	-99	0	-99	41	-99	-99	41	0	0	0	1	0	0	-99	-99	0	-99	5	-99	71	2	2.50e+07	-99	0	-99	-99	-99	1	-99	1	1
21102	2004	3	0	0	-99	0	-99	10	-99	-99	10	0	0	0	0	0	0	-99	-99	0	-99	16	-99	47	2	3700000	-99	4785894	-99	-99	-99	1	-99	1	1
21102	2006	3	0	0	-99	0	-99	10	-99	-99	10	0	0	0	0	0	0	-99	-99	0	-99	16	-99	49	2	-99	-99	0	-99	-99	-99	0	-99	0	1
22333	2004	4	0	1	1	0	27.70856	9	12.97674	14.73182	9	0	0	0	0	0	0	23	0	0	6	6	40	41	2	5865000	0	0	-99	-99	0	0	1	0	0
22333	2006	4	0	1	1	0	26.05844	9	17.97654	8.081897	9	0	0	0	0	0	0	25	1	0	6	6	42	43	2	500000	2.69e+07	0	-99	-99	1	0	1	0	0
23785	2004	0	0	0	-99	1	-99	4.5	-99	-99	4	.5	0	0	0	0	0	-99	-99	0	-99	12	-99	39	2	8850000	-99	875611.3	-99	1380000	-99	1	-99	1	1
23785	2006	0	0	0	-99	0	-99	6.5	-99	-99	4	2.5	0	0	0	0	0	-99	-99	0	-99	12	-99	41	2	-99	-99	0	-99	-99	-99	0	-99	0	1
23882	2004	7	0	0	-99	0	-99	5	-99	-99	5	0	0	0	1	0	0	-99	-99	0	-99	1	-99	89	2	1.80e+07	-99	0	-99	-99	-99	0	-99	0	1
23882	2006	7	0	0	-99	0	-99	5	-99	-99	5	0	0	0	1	0	0	-99	-99	0	-99	1	-99	91	2	3000000	-99	0	-99	-99	-99	0	-99	0	1
24016	2004	2	0	1	1	0	27	0	0	27	0	0	0	0	0	0	0	24	0	0	13	6	48	39	1	0	3890051	0	2160000	-99	0	0	1	0	0
24016	2006	2	0	1	1	0	29	0	0	29	0	0	0	0	0	0	0	26	0	0	13	6	50	41	1	0	97631.95	0	2400000	-99	0	0	1	0	0
24247	2004	4	0	0	-99	2	-99	28.5	-99	-99	12	16.5	0	0	0	0	0	-99	-99	0	-99	13	-99	60	2	2.80e+07	-99	0	-99	960000	-99	0	-99	2	1
24247	2006	4	0	0	-99	1	-99	12	-99	-99	12	0	0	0	0	0	0	-99	-99	0	-99	13	-99	62	2	1.89e+07	-99	0	-99	6000000	-99	0	-99	2	1
25708	2004	3	0	1	1	0	20	0	20	0	0	0	0	0	0	0	0	16	1	0	17	11	43	40	1	9234210	6018718	0	6600000	-99	1	1	1	1	0
25708	2006	3	0	1	1	0	22	0	22	0	0	0	0	0	0	0	0	18	1	0	17	11	45	42	1	8850000	0	0	5760000	-99	1	0	1	0	0
26102	2004	2	0	0	-99	2	-99	17.5	-99	-99	2	15.5	0	0	1	0	0	-99	-99	0	-99	14	-99	53	2	5000000	-99	104351.6	-99	1644000	-99	0	-99	1	1
26102	2006	2	0	0	-99	1	-99	2	-99	-99	2	0	0	0	1	0	0	-99	-99	0	-99	14	-99	55	2	0	-99	0	-99	240000	-99	0	-99	2	1
26170	2004	6	0	1	0	0	27	0	5	22	0	0	0	0	0	0	0	39	0	0	6	6	58	58	1	1.49e+07	1.75e+07	0	-99	-99	1	0	1	0	0
26170	2006	6	0	1	0	0	27	0	5	22	0	0	0	0	0	0	0	41	0	0	6	6	60	60	1	1.30e+07	1.75e+07	0	-99	-99	0	0	1	0	0
27871	2004	3	0	0	-99	1	-99	28	-99	-99	21	7	0	0	0	0	0	-99	-99	1	-99	13	-99	49	2	2.49e+07	-99	1.17e+07	-99	3000000	-99	1	-99	1	1
27871	2006	3	0	0	-99	1	-99	7	-99	-99	0	7	0	0	0	0	0	-99	-99	1	-99	13	-99	51	2	-99	-99	0	-99	3600000	-99	1	-99	1	1
30394	2004	3	0	1	1	0	47	0	22	25	0	0	0	0	0	0	0	40	0	0	7	6	62	62	1	2.46e+07	9432555	0	4200000	-99	0	0	1	0	0
30394	2006	3	0	1	1	0	49	0	22	27	0	0	0	0	0	0	0	42	0	0	7	6	64	64	1	-99	3966758	0	1800000	-99	0	0	1	0	0
33554	2004	2	0	1	1	0	18.44518	14	13.82518	4.62	14	0	0	0	0	0	0	17	1	0	15	13	38	43	2	1.74e+07	3.14e+08	4428617	-99	-99	1	0	1	0	0
33554	2006	2	0	1	1	0	22.78038	14	17.28514	5.495238	14	0	0	0	0	0	0	19	1	0	15	13	40	45	2	3.19e+07	0	0	-99	-99	1	0	1	0	0
34036	2004	1	0	0	-99	1	-99	32	-99	-99	24	8	0	0	0	0	0	-99	-99	0	-99	9	-99	47	2	0	-99	2501552	-99	1548000	-99	1	-99	1	1
34036	2006	1	0	0	-99	0	-99	34	-99	-99	24	10	0	0	0	0	0	-99	-99	0	-99	9	-99	49	2	0	-99	0	-99	-99	-99	0	-99	1	1
34093	2004	1	0	0	-99	1	-99	29	-99	-99	29	0	0	0	0	0	0	-99	-99	1	-99	14	-99	49	2	2.49e+07	-99	3.97e+07	-99	3960000	-99	0	-99	0	1
34093	2006	1	0	0	-99	1	-99	0	-99	-99	0	0	0	0	0	0	0	-99	-99	1	-99	14	-99	51	2	5750000	-99	0	-99	2400000	-99	1	-99	1	1
34471	2004	2	0	1	1	1	26.88998	7	20.62332	6.266667	5	2	0	0	0	0	0	12	1	0	15	17	45	35	2	7500000	4.04e+08	6274743	-99	8400000	1	0	1	0	0
34471	2006	2	0	1	1	1	20.62332	4	20.62332	0	0	4	0	0	0	0	0	14	1	1	15	17	47	37	2	2500000	0	0	-99	1.56e+07	1	0	1	0	0
35401	2004	0	0	0	-99	1	-99	16	-99	-99	16	0	0	0	0	0	0	-99	-99	0	-99	11	-99	37	2	8000000	-99	7072734	-99	4320000	-99	0	-99	0	1
35401	2006	0	0	0	-99	1	-99	2	-99	-99	0	2	0	0	0	0	0	-99	-99	1	-99	11	-99	39	2	2.50e+07	-99	0	-99	-99	-99	1	-99	1	1
35871	2004	4	0	1	1	1	21	8.349315	7	14	8.349315	0	0	0	0	0	0	21	0	1	7	8	43	35	1	0	1416386	0	3360000	-99	0	1	1	1	0
35871	2006	4	0	1	1	1	23	9.6875	7	16	0	9.6875	0	0	0	0	0	23	0	0	7	8	45	37	1	2000000	0	0	-99	-99	1	0	1	1	0
36547	2004	3	0	1	1	1	32	20.6	23	9	20.6	0	0	0	0	0	0	31	0	1	12	13	51	54	1	7755127	6586254	0	3000000	-99	1	0	1	0	0
36547	2006	3	0	0	1	-99	34	-99	23	11	-99	-99	0	0	0	0	1	33	0	-99	12	13	53	56	1	1.44e+07	0	-99	3000000	-99	1	-99	1	-99	0
42862	2004	0	0	0	1	-99	25	-99	24	1	-99	-99	0	0	0	0	0	-99	0	-99	12	-99	45	-99	1	2.06e+07	7581024	-99	3840000	-99	1	-99	1	-99	1
42862	2006	0	0	0	1	-99	27	-99	24	3	-99	-99	0	0	0	0	0	-99	1	-99	12	-99	47	-99	1	2.60e+07	0	-99	-99	-99	1	-99	1	-99	1
45170	2004	4	0	0	-99	2	-99	11	-99	-99	0	11	0	0	1	0	0	-99	-99	0	-99	11	-99	57	2	8000000	-99	0	-99	720000	-99	0	-99	0	1
45170	2006	4	0	0	-99	0	-99	12	-99	-99	0	12	0	0	1	0	0	-99	-99	0	-99	11	-99	59	2	1.02e+07	-99	0	-99	-99	-99	0	-99	1	1
47401	2004	1	0	1	1	1	17.97654	3.5	17.97654	0	0	3.5	0	0	0	0	0	16	1	0	6	11	41	42	2	2.67e+07	0	344651.4	-99	480000	0	0	0	0	0
47401	2006	1	0	1	1	0	26.05844	5.5	17.97654	8.081897	0	5.5	0	0	0	0	0	18	1	0	6	11	43	44	2	0	0	0	-99	-99	1	0	1	0	0
48498	2004	4	0	0	-99	1	-99	10	-99	-99	10	0	0	0	0	0	0	-99	-99	1	-99	13	-99	42	2	1000000	-99	1272449	-99	2160000	-99	0	-99	0	1
48498	2006	4	0	0	-99	0	-99	12	-99	-99	12	0	0	0	0	0	0	-99	-99	0	-99	13	-99	44	2	0	-99	0	-99	-99	-99	0	-99	0	1
50016	2004	1	0	0	1	-99	19	-99	17	2	-99	-99	0	0	0	0	0	-99	1	-99	13	-99	38	-99	1	2.00e+07	560572.5	-99	3300000	-99	0	-99	0	-99	1
50016	2006	2	0	0	1	-99	21	-99	18	3	-99	-99	0	0	0	0	0	-99	0	-99	13	-99	40	-99	1	-99	0	-99	6000000	-99	0	-99	1	-99	1
50247	2004	3	0	1	1	0	24	0	23	1	0	0	0	0	0	0	0	20	1	0	14	15	43	39	1	1000000	1.12e+07	0	4560000	-99	1	1	1	1	0
50247	2006	3	0	1	1	0	26	0	25	1	0	0	0	0	0	0	0	22	1	0	14	15	45	41	1	1840000	0	0	6000000	-99	1	0	1	0	0
51471	2004	2	0	0	-99	1	-99	24	-99	-99	24	0	0	0	1	0	0	-99	-99	1	-99	16	-99	50	2	5.98e+07	-99	2.66e+07	-99	3600000	-99	1	-99	1	1
51471	2006	2	0	0	-99	1	-99	0	-99	-99	0	0	0	0	1	0	0	-99	-99	1	-99	16	-99	52	2	2.95e+07	-99	0	-99	6000000	-99	1	-99	1	1
51624	2004	3	0	0	1	-99	15	-99	15	0	-99	-99	0	0	0	0	0	-99	1	-99	13	-99	37	-99	1	0	3795202	-99	1968000	-99	1	-99	1	-99	1
51624	2006	3	0	0	1	-99	17	-99	17	0	-99	-99	0	0	0	0	0	-99	1	-99	13	-99	39	-99	1	0	0	-99	2640000	-99	1	-99	1	-99	1
51778	2004	2	0	1	0	0	38	0	38	0	0	0	0	0	0	0	0	50	0	0	9	10	72	70	1	4.00e+07	3925.154	0	-99	-99	0	0	0	0	0
51778	2006	2	0	1	0	0	38	0	38	0	0	0	0	0	0	0	0	52	0	0	9	10	74	72	1	1.50e+07	0	0	-99	-99	0	0	0	0	0
52927	2004	0	0	0	1	-99	16	-99	0	16	-99	-99	0	0	0	0	0	-99	0	-99	17	-99	42	-99	1	0	415190.8	-99	-99	-99	0	-99	1	-99	1
52927	2006	0	0	0	1	-99	18	-99	0	18	-99	-99	0	0	0	0	0	-99	0	-99	17	-99	44	-99	1	0	0	-99	0	-99	1	-99	1	-99	1
53939	2004	3	0	1	1	0	21	0	21	0	0	0	0	0	0	0	0	18	1	0	14	7	37	40	1	4500000	3740181	0	1440000	-99	1	0	1	0	0
53939	2006	3	0	1	1	1	23	8.731343	23	0	0	8.731343	0	0	0	0	0	20	1	0	14	7	39	42	1	-99	0	0	1560000	-99	1	1	1	1	0
54081	2004	3	0	1	0	1	35.18939	30	26.91667	8.272727	28	2	0	0	0	0	0	33	0	0	17	13	55	50	2	7700000	2.34e+07	4941291	-99	-99	1	0	1	1	0
54081	2006	3	0	1	1	1	36.09722	32	19.97222	16.125	28	4	0	0	0	0	0	35	0	0	17	13	57	52	2	-99	1.69e+07	0	-99	-99	1	0	1	1	0
55959	2004	2	0	0	-99	1	-99	0	-99	-99	0	0	0	0	0	0	0	-99	-99	1	-99	10	-99	37	2	9950000	-99	1293927	-99	1560000	-99	1	-99	1	1
55959	2006	2	0	0	-99	0	-99	21	-99	-99	21	0	0	0	0	0	0	-99	-99	0	-99	10	-99	39	2	0	-99	0	-99	-99	-99	1	-99	1	1
56701	2004	5	0	1	1	0	21	0	9	12	0	0	0	0	0	0	0	30	1	0	4	4	54	48	1	5000000	4433754	0	1440000	-99	0	0	0	0	0
56701	2006	5	0	1	1	0	23	0	11	12	0	0	0	0	0	0	0	32	1	0	4	4	56	50	1	7001000	4433754	0	1365000	-99	0	0	0	0	0
56847	2004	1	0	1	1	0	21	0	21	0	0	0	0	0	0	0	0	21	1	0	17	13	47	47	1	4.25e+07	5.24e+07	0	9600000	-99	1	0	1	1	0
56847	2006	1	0	1	1	0	23	0	23	0	0	0	0	0	0	0	0	23	1	0	17	13	49	49	1	2.29e+07	0	0	9600000	-99	1	0	1	0	0
58410	2004	3	0	1	1	0	23	0	23	0	0	0	0	0	0	0	0	17	1	0	15	11	41	40	1	1.12e+07	3.57e+07	0	4800000	-99	0	0	0	0	0
58410	2006	3	0	1	1	0	25	0	25	0	0	0	0	0	0	0	0	19	1	0	15	11	43	42	1	0	0	0	8400000	-99	1	0	1	1	0
59624	2004	3	0	1	1	1	15.37288	21	15.37288	0	21	0	0	0	0	0	0	8	1	0	11	15	36	38	2	0	0	7192918	-99	2400000	1	1	1	1	0
59624	2006	3	0	1	1	1	15.37288	23	15.37288	0	21	2	0	0	0	0	0	10	1	0	11	15	38	40	2	0	0	0	-99	2200000	0	1	1	1	0
61333	2004	2	0	1	1	1	21.21955	11	15.37288	5.846667	11	0	0	0	0	0	0	15	1	0	11	13	35	35	2	4905249	5.19e+07	4.05e+07	-99	2640000	1	0	1	1	0
61333	2006	2	0	1	1	0	21.0377	13	11.0991	9.938597	11	2	0	0	0	0	0	17	0	0	11	13	37	37	2	-99	7.78e+07	0	-99	-99	1	1	1	1	0
