 i, m(i) , mdata(i) , weights(i) , loss(1,i) ,nobs(i)
 187,          0.05875576,          0.02874000,      12500.00000000,         -0.03001576,    868,ItoI<0.75     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                          
 188,          0.04953917,          0.01724000,      20000.00000000,         -0.03229917,    868,ItoI<1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 189,          0.16705069,          0.16954000,       2500.00000000,          0.00248931,    868,ItoI>1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 190,          2.88194437,          1.91091000,          1.69213327,         -0.97103437,    492,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                               
 191,          2.22239913,          2.34990000,          0.43026853,          0.12750087,   2420,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 192,          3.73669036,          2.52892000,          0.51629158,         -1.20777036,    213,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 193,          3.19995311,          3.18314000,          0.25472969,         -0.01681311,   1350,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 194,          7.87037690,          4.10937000,          0.07478117,         -3.76100690,     66,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 195,          4.48038496,          4.95831000,          0.08342447,          0.47792504,    810,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 196,          5.96798987,         10.83854000,          0.03550487,          4.87055013,    182,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 197,          5.96798987,         10.83854000,          0.03550487,          4.87055013,    182,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 198,          1.72748003,          1.01517000,          1.71553070,         -0.71231003,    589,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                               
 199,          1.83107972,          1.66314000,          0.62379919,         -0.16793972,   1904,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 200,          2.76155803,          1.84762000,          0.67941706,         -0.91393803,     90,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 201,          3.27178408,          2.45455000,          0.37588474,         -0.81723408,    642,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 202,          4.97086332,          5.84465000,          0.01746463,          0.87378668,     37,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 203,          4.08769761,          3.83429000,          0.09104466,         -0.25340761,    430,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 204,          7.15821884,          8.37335000,          0.02329453,          1.21513116,     83,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 205,          7.15821884,          8.37335000,          0.02329453,          1.21513116,     83,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 206,          3.11670956,          1.48687000,          3.46632466,         -1.62983956,    334,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                               
 207,          3.48248056,          1.41922000,          2.50331689,         -2.06326056,   1011,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 208,          3.34523494,          1.54893000,          1.93057647,         -1.79630494,    183,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 209,          5.06690565,          2.15619000,          0.91697691,         -2.91071565,    289,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 210,          4.10239967,          2.95263000,          0.31032867,         -1.14976967,    219,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 211,          6.10422025,          4.12996000,          0.18202370,         -1.97426025,    420,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 212,          6.13538441,          7.36207000,          0.11009118,          1.22668559,    236,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 213,          6.13538441,          7.36207000,          0.11009118,          1.22668559,    236,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 214,          0.74005245,          0.85067000,          1.76345072,          0.11061755,   1019,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                               
 215,          1.01962157,          1.14562000,          1.07551167,          0.12599843,    993,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 216,          1.34299588,          1.55668000,          0.50618303,          0.21368412,    246,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 217,          2.20625326,          1.38894000,          0.78654072,         -0.81731326,    211,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 218,          1.81349582,          1.18539000,          1.10492354,         -0.62810582,     97,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 219,          2.83092254,          3.20852000,          0.10193472,          0.37759746,     98,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 220,          2.31247670,          4.94657000,          0.06370551,          2.63409330,     44,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 221,          2.31247670,          4.94657000,          0.06370551,          2.63409330,     44,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 222,          3.34978509,          1.84851000,          2.76655785,         -1.50127509,    283,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 223,          3.14708999,          2.65400000,          0.22662427,         -0.49308999,   1546,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 224,          2.42439593,          2.56366000,          0.39258486,          0.13926407,   2139,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 225,          1.80039656,          2.46957000,          0.54593795,          0.66917344,    507,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 226,          3.34763923,          3.30621000,          0.13162606,         -0.04142923,     26,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 227,          6.32855732,          6.73929000,          0.03896331,          0.41073268,    353,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 228,          4.48299348,          6.02739000,          0.05006581,          1.54439652,    560,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 229,          3.38853064,          5.78533000,          0.05616315,          2.39679936,    119,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                          
 230,          1.79504479,          1.24762000,          1.14855397,         -0.54742479,    380,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 231,          2.19100368,          1.52547000,          0.49686725,         -0.66553368,   1018,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 232,          2.39642642,          2.06332000,          0.45074282,         -0.33310642,   1260,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 233,          1.62404069,          1.80270000,          0.69570057,          0.17865931,    567,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 234,          5.12109802,          7.77903000,          0.01386180,          2.65793198,     21,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 235,          5.55213824,          4.36427000,          0.04558500,         -1.18786824,    211,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 236,          3.89127699,          4.55951000,          0.06044374,          0.66823301,    252,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 237,          4.18360680,          4.91081000,          0.04208797,          0.72720320,     66,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                          
 238,          3.10941533,          1.58515000,          2.83631619,         -1.52426533,    318,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 239,          3.50270241,          1.43121000,          2.21808180,         -2.07149241,    400,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 240,          3.38976332,          1.70114000,          1.41924496,         -1.68862332,    620,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 241,          4.48174168,          2.05578000,          0.90150190,         -2.42596168,    479,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 242,          4.43135851,          3.42448000,          0.25013945,         -1.00687851,    181,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 243,          5.35143862,          3.81722000,          0.14782010,         -1.53421862,    196,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 244,          5.66609561,          5.31759000,          0.11485777,         -0.34850561,    305,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 245,          6.89653749,          5.96393000,          0.09747073,         -0.93260749,    193,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                          
 246,          0.83780681,          1.14364000,          0.87908997,          0.30583319,    957,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 247,          0.90526585,          1.09010000,          0.87082223,          0.18483415,    612,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 248,          1.17157303,          1.15881000,          1.01827809,         -0.01276303,    482,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 249,          1.53586618,          1.33962000,          0.84322720,         -0.19624618,    418,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 250,          1.64353539,          1.13527000,          1.15204719,         -0.50826539,     89,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 251,          2.32783996,          2.91230000,          0.10293467,          0.58446004,     46,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 252,          2.87402321,          3.53575000,          0.08959763,          0.66172679,     59,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 253,          2.93701826,          3.65434000,          0.08873288,          0.71732174,     45,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                          
 254,          3.46127616,          3.46754000,          0.10389222,          0.00626384,   4441,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._50._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 255,          3.29378398,          3.06194000,          0.16405437,         -0.23184398,   1357,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_51._52._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                    
 256,          3.64734513,          3.74599000,          0.08201757,          0.09864487,   2429,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_53._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                   
 257,          1.86596625,          2.03753000,          0.15942022,          0.17156375,   3623,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._50._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 258,          2.03902854,          2.07763000,          0.21945177,          0.03860146,    945,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_51._52._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                    
