 i, m(i) , mdata(i) , weights(i) , loss(1,i) ,nobs(i)
 180,          0.03490028,          0.07212000,       7692.30769231,          0.03721972,   1404,FtoF<0.75     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                          
 181,          0.01495726,          0.03314000,      16666.66666667,          0.01818274,   1404,FtoF<1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                             
 182,          0.11894587,          0.19688000,       3225.80645161,          0.07793413,   1404,FtoF>1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                             
 183,          0.29212121,          0.22126000,       2000.00000000,         -0.07086121,    825,ItoI<-0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                          
 184,          0.21696970,          0.34483000,       1538.46153846,          0.12786030,    825,ItoI<0     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 185,          0.13575758,          0.11494000,       3448.27586207,         -0.02081758,    825,ItoI<0.25     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                          
 186,          0.09090909,          0.10345000,       3703.70370370,          0.01254091,    825,ItoI<0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                           
 187,          0.05212121,          0.02874000,      12500.00000000,         -0.02338121,    825,ItoI<0.75     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                          
 188,          0.04484848,          0.01724000,      20000.00000000,         -0.02760848,    825,ItoI<1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 189,          0.16727273,          0.16954000,       2500.00000000,          0.00226727,    825,ItoI>1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 190,          2.96133234,          1.91091000,          1.69213327,         -1.05042234,    471,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                               
 191,          2.31969847,          2.34990000,          0.43026853,          0.03020153,   2289,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 192,          3.63215822,          2.52892000,          0.51629158,         -1.10323822,    200,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 193,          3.17531662,          3.18314000,          0.25472969,          0.00782338,   1380,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 194,          7.92582757,          4.10937000,          0.07478117,         -3.81645757,     51,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 195,          4.40381789,          4.95831000,          0.08342447,          0.55449211,    874,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 196,          5.99434376,         10.83854000,          0.03550487,          4.84419624,    198,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 197,          5.99434376,         10.83854000,          0.03550487,          4.84419624,    198,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 198,          1.54722371,          1.01517000,          1.71553070,         -0.53205371,    603,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                               
 199,          1.83888168,          1.66314000,          0.62379919,         -0.17574168,   2029,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 200,          2.46577091,          1.84762000,          0.67941706,         -0.61815091,     98,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 201,          3.06530444,          2.45455000,          0.37588474,         -0.61075444,    584,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 202,          4.97642329,          5.84465000,          0.01746463,          0.86822671,     39,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 203,          4.57379253,          3.83429000,          0.09104466,         -0.73950253,    356,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 204,          5.84339011,          8.37335000,          0.02329453,          2.52995989,     48,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 205,          5.84339011,          8.37335000,          0.02329453,          2.52995989,     48,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 206,          2.80293373,          1.48687000,          3.46632466,         -1.31606373,    352,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                               
 207,          3.33592312,          1.41922000,          2.50331689,         -1.91670312,   1007,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 208,          4.31532320,          1.54893000,          1.93057647,         -2.76639320,    165,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 209,          4.57580322,          2.15619000,          0.91697691,         -2.41961322,    263,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 210,          4.04287236,          2.95263000,          0.31032867,         -1.09024236,    220,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 211,          7.00012588,          4.12996000,          0.18202370,         -2.87016588,    434,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 212,          5.47348776,          7.36207000,          0.11009118,          1.88858224,    214,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 213,          5.47348776,          7.36207000,          0.11009118,          1.88858224,    214,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 214,          0.74626410,          0.85067000,          1.76345072,          0.10440590,    965,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                               
 215,          0.99092347,          1.14562000,          1.07551167,          0.15469653,    924,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 216,          1.43796712,          1.55668000,          0.50618303,          0.11871288,    239,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 217,          2.55049925,          1.38894000,          0.78654072,         -1.16155925,    226,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 218,          1.77828720,          1.18539000,          1.10492354,         -0.59289720,     89,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 219,          2.44663118,          3.20852000,          0.10193472,          0.76188882,    131,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 220,          2.72868756,          4.94657000,          0.06370551,          2.21788244,     34,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 221,          2.72868756,          4.94657000,          0.06370551,          2.21788244,     34,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 222,          3.20734761,          1.84851000,          2.76655785,         -1.35883761,    254,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 223,          3.22936479,          2.65400000,          0.22662427,         -0.57536479,   1528,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 224,          2.48887617,          2.56366000,          0.39258486,          0.07478383,   2099,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 225,          1.82932273,          2.46957000,          0.54593795,          0.64024727,    459,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 226,          3.87715800,          3.30621000,          0.13162606,         -0.57094800,     16,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 227,          6.52702089,          6.73929000,          0.03896331,          0.21226911,    377,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 228,          4.04442327,          6.02739000,          0.05006581,          1.98296673,    610,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 229,          3.75178757,          5.78533000,          0.05616315,          2.03354243,    120,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                          
 230,          1.60714832,          1.24762000,          1.14855397,         -0.35952832,    398,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 231,          2.13936289,          1.52547000,          0.49686725,         -0.61389289,   1077,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 232,          2.22229239,          2.06332000,          0.45074282,         -0.15897239,   1261,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 233,          1.64325364,          1.80270000,          0.69570057,          0.15944636,    578,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 234,          4.85594476,          7.77903000,          0.01386180,          2.92308524,     17,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 235,          5.16075683,          4.36427000,          0.04558500,         -0.79648683,    163,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 236,          4.51054416,          4.55951000,          0.06044374,          0.04896584,    198,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 237,          4.39986471,          4.91081000,          0.04208797,          0.51094529,     65,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                          
 238,          3.08859396,          1.58515000,          2.83631619,         -1.50344396,    324,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 239,          3.53702449,          1.43121000,          2.21808180,         -2.10581449,    389,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 240,          3.33788385,          1.70114000,          1.41924496,         -1.63674385,    603,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 241,          3.97456666,          2.05578000,          0.90150190,         -1.91878666,    471,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 242,          4.65506298,          3.42448000,          0.25013945,         -1.23058298,    171,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 243,          4.74777877,          3.81722000,          0.14782010,         -0.93055877,    193,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 244,          5.77952332,          5.31759000,          0.11485777,         -0.46193332,    313,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 245,          8.25908408,          5.96393000,          0.09747073,         -2.29515408,    191,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                          
 246,          0.86348171,          1.14364000,          0.87908997,          0.28015829,    863,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 247,          0.95308812,          1.09010000,          0.87082223,          0.13701188,    665,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 248,          1.21980541,          1.15881000,          1.01827809,         -0.06099541,    442,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 249,          1.66068438,          1.33962000,          0.84322720,         -0.32106438,    384,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 250,          1.73888137,          1.13527000,          1.15204719,         -0.60361137,     88,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 251,          1.80664635,          2.91230000,          0.10293467,          1.10565365,     44,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 252,          2.50794149,          3.53575000,          0.08959763,          1.02780851,     87,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 253,          3.45276324,          3.65434000,          0.08873288,          0.20157676,     35,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                          
 254,          3.27051420,          3.46754000,          0.10389222,          0.19702580,   4338,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._50._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 255,          3.63918976,          3.06194000,          0.16405437,         -0.57724976,   1330,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_51._52._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                    
 256,          3.90698657,          3.74599000,          0.08201757,         -0.16099657,   2456,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_53._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                   
 257,          1.83331811,          2.03753000,          0.15942022,          0.20421189,   3655,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._50._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 258,          1.86741792,          2.07763000,          0.21945177,          0.21021208,    927,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_51._52._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                    
